Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp uncertainty (%),Pmp (W),Voc (V),Isc (A),Vmp (V),Imp (A),Time Stamp,Hour,Cluster
2011-11-18T08:25:24,430.8,29.2,1.0,43.7897,211.9818,0.3381,159.0857,0.2753,2011-11-18 08:25:24,8,2
2011-11-18T08:35:24,475.5,29.2,0.9,49.4029,213.2808,0.3804,159.6279,0.3095,2011-11-18 08:35:24,8,2
2011-11-18T08:40:24,487.4,30.1,0.9,50.8989,213.1746,0.3927,159.4074,0.3193,2011-11-18 08:40:24,8,2
2011-11-18T08:45:24,517.5,30.2,0.8,54.3216,213.9558,0.418,159.7687,0.34,2011-11-18 08:45:24,8,2
2011-11-18T08:50:24,534.3,31.4,0.9,56.306,213.6562,0.4344,159.4728,0.3531,2011-11-18 08:50:24,8,2
2011-11-18T08:55:24,569.1,31.5,0.8,60.3569,214.2535,0.465,159.6117,0.3781,2011-11-18 08:55:24,8,2
2011-11-18T09:00:24,582.8,31.8,0.7,61.9768,214.5854,0.4772,159.7488,0.388,2011-11-18 09:00:24,9,2
2011-11-18T09:05:24,594.2,32.6,0.8,63.1771,214.0658,0.4877,159.2914,0.3966,2011-11-18 09:05:24,9,2
2011-11-18T09:10:24,621.5,32.0,0.8,66.4598,215.086,0.5113,159.853,0.4158,2011-11-18 09:10:24,9,1
2011-11-18T09:15:24,651.5,32.8,0.7,69.9082,215.3269,0.5379,159.8114,0.4374,2011-11-18 09:15:24,9,1
2011-11-18T09:20:24,664.8,32.7,0.7,71.473,215.6701,0.5493,159.9501,0.4468,2011-11-18 09:20:24,9,1
2011-11-18T09:25:24,680.5,34.8,0.7,72.9177,214.3275,0.5642,158.9125,0.4589,2011-11-18 09:25:24,9,1
2011-11-18T09:30:24,701.3,33.8,0.7,75.3719,215.3989,0.5806,159.6028,0.4722,2011-11-18 09:30:24,9,1
2011-11-18T09:35:24,722.3,34.0,0.6,77.6775,215.7004,0.598,159.684,0.4864,2011-11-18 09:35:24,9,1
2011-11-18T09:40:24,737.5,34.2,0.7,79.3397,215.7525,0.611,159.5919,0.4971,2011-11-18 09:40:24,9,1
2011-11-18T09:45:24,753.9,34.0,0.7,81.3243,216.3831,0.6247,159.9654,0.5084,2011-11-18 09:45:24,9,1
2011-11-18T09:50:24,764.6,35.1,0.7,82.3115,215.7726,0.6343,159.4309,0.5163,2011-11-18 09:50:24,9,1
2011-11-18T09:55:24,780.8,35.6,0.7,84.0619,215.6701,0.6488,159.2981,0.5277,2011-11-18 09:55:24,9,1
2011-11-18T10:00:24,800.4,36.4,0.6,86.1805,215.4819,0.6658,159.0496,0.5418,2011-11-18 10:00:24,10,1
2011-11-18T10:05:23,810.5,36.6,0.6,87.1733,215.1502,0.675,158.7361,0.5492,2011-11-18 10:05:23,10,1
2011-11-18T10:10:24,823.1,38.5,0.6,88.2373,213.9501,0.6872,157.8171,0.5591,2011-11-18 10:10:24,10,1
2011-11-18T10:15:24,837.1,37.8,0.6,90.0465,214.5342,0.6994,158.1621,0.5693,2011-11-18 10:15:24,10,1
2011-11-18T10:20:24,850.9,37.9,0.6,91.7372,215.1581,0.7107,158.5282,0.5787,2011-11-18 10:20:24,10,1
2011-11-18T10:25:24,862.8,38.2,0.6,92.9065,214.8224,0.7212,158.2685,0.587,2011-11-18 10:25:24,10,1
2011-11-18T10:30:24,875.8,38.2,0.6,94.3754,214.9571,0.7323,158.2159,0.5965,2011-11-18 10:30:24,10,1
2011-11-18T10:35:24,890.2,37.8,0.6,96.2172,215.7876,0.7444,158.7372,0.6061,2011-11-18 10:35:24,10,1
2011-11-18T10:40:24,910.5,37.2,0.6,98.4208,216.2921,0.7605,159.0368,0.6189,2011-11-18 10:40:24,10,1
2011-11-18T10:55:24,1026.7,36.7,0.6,110.7373,218.4045,0.8522,160.0249,0.692,2011-11-18 10:55:24,10,1
2011-11-18T11:10:24,1099.3,37.7,0.5,118.3969,218.7724,0.9125,160.0419,0.7398,2011-11-18 11:10:24,11,1
2011-11-18T11:35:24,344.9,33.2,1.3,37.0434,205.6368,0.2898,154.0197,0.2405,2011-11-18 11:35:24,11,2
2011-11-18T11:40:24,432.3,31.8,1.0,46.9072,210.3943,0.3632,156.8914,0.299,2011-11-18 11:40:24,11,2
2011-11-18T11:45:24,424.6,31.5,1.1,46.5426,210.4837,0.3599,156.9902,0.2965,2011-11-18 11:45:24,11,2
2011-11-18T11:50:24,311.4,30.5,1.3,33.4937,206.7092,0.2624,154.866,0.2163,2011-11-18 11:50:24,11,2
2011-11-18T11:55:24,290.8,29.2,1.4,31.5029,206.9623,0.2471,155.1015,0.2031,2011-11-18 11:55:24,11,2
2011-11-18T12:00:24,246.1,28.9,1.5,26.4331,204.7532,0.2096,153.6846,0.172,2011-11-18 12:00:24,12,3
2011-11-18T12:05:24,273.4,29.1,1.5,29.5822,206.2019,0.2325,154.6701,0.1913,2011-11-18 12:05:24,12,3
2011-11-18T12:10:24,305.0,28.9,1.3,33.2136,207.9825,0.2585,155.8031,0.2132,2011-11-18 12:10:24,12,2
2011-11-18T12:20:24,286.5,30.0,1.4,30.9498,205.9992,0.244,154.3507,0.2005,2011-11-18 12:20:24,12,3
2011-11-18T12:25:24,472.7,30.1,1.0,52.952,213.4864,0.4059,158.8691,0.3333,2011-11-18 12:25:24,12,2
2011-11-18T12:30:24,429.7,31.4,1.0,47.5813,210.7218,0.3685,157.1139,0.3028,2011-11-18 12:30:24,12,2
2011-11-18T12:35:24,428.8,31.8,1.0,47.0788,210.4686,0.3639,156.9381,0.3,2011-11-18 12:35:24,12,2
2011-11-18T12:40:24,441.4,32.0,0.9,48.498,210.6677,0.375,157.0676,0.3088,2011-11-18 12:40:24,12,2
2011-11-18T12:45:24,502.3,32.3,0.9,55.3979,212.3459,0.4261,157.9921,0.3506,2011-11-18 12:45:24,12,2
2011-11-18T12:55:24,1074.0,38.8,0.6,115.3228,217.4943,0.8944,159.1984,0.7244,2011-11-18 12:55:24,12,1
2011-11-18T13:00:24,516.5,36.9,0.9,56.3443,208.4697,0.4411,154.99,0.3635,2011-11-18 13:00:24,13,3
2011-11-18T13:05:24,385.8,33.0,1.1,42.011,207.8384,0.3282,155.2553,0.2706,2011-11-18 13:05:24,13,3
2011-11-18T13:10:24,318.2,31.0,1.3,34.3762,206.6551,0.2694,154.7738,0.2221,2011-11-18 13:10:24,13,3
2011-11-18T13:15:24,356.8,30.2,1.1,39.0388,209.1222,0.3035,156.3496,0.2497,2011-11-18 13:15:24,13,3
2011-11-18T13:20:24,268.6,29.8,1.5,29.0711,205.2234,0.2293,153.9867,0.1888,2011-11-18 13:20:24,13,3
2011-11-18T13:25:24,282.4,29.1,1.3,30.6518,206.6058,0.2403,154.9188,0.1979,2011-11-18 13:25:24,13,3
2011-11-18T13:30:24,265.4,28.9,1.5,28.8387,205.8208,0.2271,154.3909,0.1868,2011-11-18 13:30:24,13,3
2011-11-18T13:35:24,272.9,28.6,1.4,29.6987,206.3991,0.2332,154.8301,0.1918,2011-11-18 13:35:24,13,3
2011-11-18T13:40:24,239.6,28.4,1.7,25.9036,204.8558,0.2051,153.6543,0.1686,2011-11-18 13:40:24,13,3
2011-11-18T13:45:24,233.0,27.7,1.7,25.0819,204.9447,0.1983,153.9092,0.163,2011-11-18 13:45:24,13,3
2011-11-18T13:50:24,248.1,28.1,1.6,26.794,205.4017,0.2113,154.1782,0.1738,2011-11-18 13:50:24,13,3
2011-11-18T13:55:24,251.1,28.4,1.6,27.1076,205.2936,0.214,154.0112,0.176,2011-11-18 13:55:24,13,3
2011-11-18T14:00:24,275.1,28.3,1.4,29.8963,206.8125,0.2345,155.0633,0.1928,2011-11-18 14:00:24,14,3
2011-11-18T14:05:24,316.7,28.8,1.3,34.6267,208.4718,0.2703,156.0027,0.222,2011-11-18 14:05:24,14,3
2011-11-18T14:10:24,256.6,28.7,1.4,27.6803,205.324,0.2187,154.0105,0.1797,2011-11-18 14:10:24,14,3
2011-11-18T14:15:24,291.7,28.9,1.3,31.6961,207.298,0.2488,155.2431,0.2042,2011-11-18 14:15:24,14,3
2011-11-18T14:20:24,275.8,29.1,1.5,29.6456,206.2247,0.2335,154.5153,0.1919,2011-11-18 14:20:24,14,3
2011-11-18T14:25:24,278.4,29.0,1.4,30.0174,206.4048,0.2363,154.7048,0.194,2011-11-18 14:25:24,14,3
2011-11-18T14:30:24,275.6,28.3,1.5,29.8113,206.7386,0.2341,155.0064,0.1923,2011-11-18 14:30:24,14,3
2011-11-18T14:35:24,321.5,29.1,1.3,35.0093,208.3921,0.2728,155.9525,0.2245,2011-11-18 14:35:24,14,3
2011-11-18T14:40:24,326.4,29.6,1.2,35.5529,208.2651,0.2761,155.9159,0.228,2011-11-18 14:40:24,14,3
2011-11-18T14:45:24,309.0,30.1,1.3,33.6647,207.2073,0.2614,155.3478,0.2167,2011-11-18 14:45:24,14,3
2011-11-18T14:50:24,348.8,30.9,1.1,37.6829,207.9307,0.293,155.5502,0.2423,2011-11-18 14:50:24,14,3
2011-11-18T14:55:24,785.7,35.1,0.7,81.8222,215.6181,0.6295,159.6955,0.5124,2011-11-18 14:55:24,14,1
2011-11-18T15:05:24,226.3,29.3,1.8,24.1113,202.8596,0.1887,153.0088,0.1576,2011-11-18 15:05:24,15,3
2011-11-18T15:10:24,248.7,28.8,1.5,26.5019,204.8101,0.2083,153.885,0.1722,2011-11-18 15:10:24,15,3
2011-11-18T15:15:24,187.5,27.3,2.2,19.862,201.9979,0.1527,154.2602,0.1288,2011-11-18 15:15:24,15,3
2011-11-18T15:20:24,601.6,31.0,0.8,62.5711,215.3856,0.4791,160.3414,0.3902,2011-11-18 15:20:24,15,3
2011-11-18T15:25:24,193.3,32.3,1.9,20.2521,197.8971,0.1587,151.0543,0.1341,2011-11-18 15:25:24,15,3
2011-11-18T15:30:24,577.3,31.1,0.9,58.9782,214.5063,0.4518,160.1135,0.3684,2011-11-18 15:30:24,15,3
2011-11-18T15:35:24,202.5,30.0,1.9,21.4907,200.5701,0.1684,152.2278,0.1412,2011-11-18 15:35:24,15,3
2011-11-18T15:45:24,118.9,28.1,3.0,12.2624,194.5064,0.0987,149.0707,0.0823,2011-11-18 15:45:24,15,3
2011-11-18T15:50:24,122.0,26.0,3.3,12.6984,196.832,0.1024,149.4141,0.085,2011-11-18 15:50:24,15,3
2011-11-18T15:55:24,124.7,25.5,2.9,13.0129,197.5792,0.1052,149.4909,0.087,2011-11-18 15:55:24,15,3
2011-11-18T16:00:24,103.3,24.9,3.7,10.5451,195.1034,0.0855,148.8053,0.0709,2011-11-18 16:00:24,16,3
2011-11-18T16:05:24,110.2,24.3,3.4,11.3703,196.6021,0.0929,148.6621,0.0765,2011-11-18 16:05:24,16,3
2011-11-18T16:10:24,83.2,24.3,4.4,8.418,192.5237,0.069,147.5186,0.0571,2011-11-18 16:10:24,16,3
2011-11-18T16:15:24,101.1,24.1,3.8,10.3995,195.5422,0.0857,147.5426,0.0705,2011-11-18 16:15:24,16,3
2011-11-18T16:20:24,77.4,24.1,4.7,7.6981,191.1862,0.0645,145.2209,0.053,2011-11-18 16:20:24,16,3
2011-11-18T16:25:24,70.0,23.6,5.7,6.8884,190.1119,0.0583,144.2927,0.0477,2011-11-18 16:25:24,16,0
2011-11-18T16:30:24,75.5,23.6,4.6,7.4931,191.2464,0.0643,143.7316,0.0521,2011-11-18 16:30:24,16,3
2011-11-18T16:35:24,68.0,23.7,5.7,6.6254,189.396,0.0577,142.0865,0.0466,2011-11-18 16:35:24,16,0
2011-11-18T16:40:24,53.2,23.5,6.5,5.0439,185.577,0.0448,139.077,0.0363,2011-11-18 16:40:24,16,0
2011-11-18T16:45:24,50.3,23.3,7.5,4.7154,184.7592,0.0425,138.1375,0.0341,2011-11-18 16:45:24,16,0
2011-11-18T16:50:24,35.0,23.1,9.6,3.2054,179.2354,0.0299,134.1631,0.0239,2011-11-18 16:50:24,16,0
2011-11-18T16:55:24,30.8,23.1,11.7,2.7937,177.263,0.0266,131.9963,0.0212,2011-11-18 16:55:24,16,0
2011-11-18T17:00:24,22.2,23.0,14.7,1.9414,171.821,0.0194,127.3938,0.0152,2011-11-18 17:00:24,17,0
2011-11-19T07:00:24,20.1,21.7,19.1,1.5765,170.5166,0.0156,126.3973,0.0125,2011-11-19 07:00:24,7,0
2011-11-19T07:05:24,23.4,21.9,14.4,2.0103,173.4537,0.0198,128.2678,0.0157,2011-11-19 07:05:24,7,0
2011-11-19T07:10:24,29.4,22.0,12.0,2.6332,177.4294,0.0252,131.2705,0.0201,2011-11-19 07:10:24,7,0
2011-11-19T07:15:24,32.1,22.0,10.4,2.9936,179.1907,0.0281,133.7514,0.0224,2011-11-19 07:15:24,7,0
2011-11-19T07:20:24,34.6,22.1,9.8,3.2246,180.5022,0.0294,136.7281,0.0236,2011-11-19 07:20:24,7,0
2011-11-19T07:25:24,36.9,22.1,9.6,3.3569,181.4253,0.0303,139.3754,0.0241,2011-11-19 07:25:24,7,0
2011-11-19T07:30:24,81.0,22.3,4.6,7.4892,192.8506,0.0639,145.2532,0.0516,2011-11-19 07:30:24,7,2
2011-11-19T07:35:24,75.0,22.7,4.6,7.4599,192.0027,0.0636,144.1043,0.0518,2011-11-19 07:35:24,7,2
2011-11-19T07:40:24,86.1,23.3,4.2,8.5556,193.4614,0.0724,145.3036,0.0589,2011-11-19 07:40:24,7,2
2011-11-19T07:45:24,172.8,24.3,2.3,16.5678,202.613,0.1329,153.3761,0.108,2011-11-19 07:45:24,7,2
2011-11-19T07:50:24,160.5,25.1,2.3,16.1423,201.2568,0.131,151.8096,0.1063,2011-11-19 07:50:24,7,2
2011-11-19T07:55:24,340.1,28.1,1.3,31.9254,208.8181,0.2469,158.2337,0.2018,2011-11-19 07:55:24,7,2
2011-11-19T08:00:24,230.9,28.3,1.7,23.1158,203.6605,0.185,153.772,0.1503,2011-11-19 08:00:24,8,2
2011-11-19T08:05:24,325.2,28.8,1.3,32.1764,208.1987,0.251,157.2212,0.2047,2011-11-19 08:05:24,8,2
2011-11-19T08:10:24,167.2,27.7,2.1,17.3393,199.7061,0.1416,150.1272,0.1155,2011-11-19 08:10:24,8,2
2011-11-19T08:15:24,179.9,27.4,2.2,18.8293,201.2286,0.1522,151.193,0.1245,2011-11-19 08:15:24,8,2
2011-11-19T08:20:24,244.1,27.6,1.6,25.6152,205.5114,0.2039,154.3261,0.166,2011-11-19 08:20:24,8,2
2011-11-19T08:25:24,408.6,30.6,1.1,42.4387,210.3757,0.3296,157.8196,0.2689,2011-11-19 08:25:24,8,2
2011-11-19T08:30:24,304.2,30.2,1.3,32.3287,206.5981,0.2562,154.8648,0.2088,2011-11-19 08:30:24,8,2
2011-11-19T08:35:24,523.1,32.0,0.9,54.5172,212.8693,0.4208,159.1507,0.3426,2011-11-19 08:35:24,8,2
2011-11-19T08:40:24,402.5,32.7,1.0,43.2198,208.8256,0.3404,156.121,0.2768,2011-11-19 08:40:24,8,2
2011-11-19T08:45:24,617.5,35.0,0.8,64.178,212.6748,0.4977,158.496,0.4049,2011-11-19 08:45:24,8,2
2011-11-19T08:50:24,623.9,35.1,0.7,65.5235,212.4514,0.5097,158.1571,0.4143,2011-11-19 08:50:24,8,2
2011-11-19T08:55:24,660.3,36.5,0.7,69.3713,211.9012,0.5419,157.5502,0.4403,2011-11-19 08:55:24,8,1
2011-11-19T09:00:24,532.7,36.0,0.9,56.835,209.7973,0.447,156.3155,0.3636,2011-11-19 09:00:24,9,2
2011-11-19T09:05:24,329.6,33.8,1.3,35.0265,204.8219,0.2791,153.3345,0.2284,2011-11-19 09:05:24,9,2
2011-11-19T09:10:24,325.4,32.5,1.3,34.8444,205.8266,0.2766,154.0347,0.2262,2011-11-19 09:10:24,9,2
2011-11-19T09:15:24,317.3,31.9,1.3,34.1726,205.8947,0.2708,154.1521,0.2217,2011-11-19 09:15:24,9,2
2011-11-19T09:20:24,327.5,32.4,1.2,35.3278,206.1033,0.2796,154.2429,0.229,2011-11-19 09:20:24,9,2
2011-11-19T09:25:24,340.4,32.3,1.2,37.0467,206.987,0.2918,154.8306,0.2393,2011-11-19 09:25:24,9,2
2011-11-19T09:30:24,360.3,33.4,1.1,38.73,206.5565,0.3062,154.4373,0.2508,2011-11-19 09:30:24,9,2
2011-11-19T09:35:24,351.9,33.4,1.2,37.8436,206.1569,0.2985,154.1191,0.2455,2011-11-19 09:35:24,9,2
2011-11-19T09:40:24,526.0,34.1,0.9,58.4709,211.7502,0.4515,157.3064,0.3717,2011-11-19 09:40:24,9,2
2011-11-19T09:45:24,305.0,32.7,1.4,32.6923,204.4482,0.256,153.4561,0.213,2011-11-19 09:45:24,9,2
2011-11-19T09:50:24,279.5,31.4,1.5,29.9644,204.5241,0.2317,154.14,0.1944,2011-11-19 09:50:24,9,2
2011-11-19T10:00:24,851.4,40.1,0.6,91.6848,213.2765,0.7172,157.1128,0.5836,2011-11-19 10:00:24,10,1
2011-11-19T10:35:24,878.6,41.9,0.6,95.4201,212.6626,0.7486,156.4258,0.61,2011-11-19 10:35:24,10,1
2011-11-19T10:40:24,892.0,43.5,0.6,96.2409,211.4034,0.759,155.4382,0.6192,2011-11-19 10:40:24,10,1
2011-11-19T10:45:24,954.2,45.8,0.6,102.2404,210.7758,0.8113,154.6816,0.661,2011-11-19 10:45:24,10,1
2011-11-19T11:00:24,1103.4,37.3,0.6,120.3973,219.6636,0.9253,160.4671,0.7503,2011-11-19 11:00:24,11,1
2011-11-19T11:05:24,1016.5,42.3,0.6,109.9119,214.3427,0.8601,157.0128,0.7,2011-11-19 11:05:24,11,1
2011-11-19T11:10:24,460.7,41.5,1.0,49.6638,203.4736,0.3933,151.788,0.3272,2011-11-19 11:10:24,11,2
2011-11-19T11:15:24,424.9,39.0,1.0,45.9238,204.2601,0.3628,152.5113,0.3011,2011-11-19 11:15:24,11,2
2011-11-19T11:25:24,406.8,35.3,1.1,44.4344,206.6883,0.3462,154.5108,0.2876,2011-11-19 11:25:24,11,2
2011-11-19T11:35:24,355.9,35.7,1.2,38.7126,204.8473,0.3011,153.6561,0.2519,2011-11-19 11:35:24,11,2
2011-11-19T11:50:24,967.2,42.4,0.6,105.6251,213.239,0.8267,156.3016,0.6758,2011-11-19 11:50:24,11,1
2011-11-19T11:55:24,1014.3,43.0,0.6,110.4255,213.8459,0.8647,156.5475,0.7054,2011-11-19 11:55:24,11,1
2011-11-19T12:00:24,1030.1,44.6,0.6,111.7799,212.7176,0.8797,155.6306,0.7182,2011-11-19 12:00:24,12,1
2011-11-19T12:05:24,580.9,43.5,0.8,63.5089,205.4794,0.4992,152.6735,0.416,2011-11-19 12:05:24,12,1
2011-11-19T12:15:24,1116.0,43.1,0.5,120.8334,214.9059,0.9468,156.8656,0.7703,2011-11-19 12:15:24,12,1
2011-11-19T12:25:24,1003.1,42.9,0.6,109.1151,213.3775,0.8559,156.25,0.6983,2011-11-19 12:25:24,12,1
2011-11-19T12:30:24,979.0,43.0,0.6,106.1657,212.253,0.8368,155.5849,0.6824,2011-11-19 12:30:24,12,1
2011-11-19T12:35:24,997.6,43.3,0.6,108.7387,213.1461,0.8538,156.1126,0.6965,2011-11-19 12:35:24,12,1
2011-11-19T12:40:24,974.2,43.4,0.6,106.1558,213.0437,0.8327,156.1722,0.6797,2011-11-19 12:40:24,12,1
2011-11-19T12:45:24,1007.8,44.8,0.6,109.0076,212.1695,0.8607,155.3595,0.7016,2011-11-19 12:45:24,12,1
2011-11-19T13:05:24,968.8,43.5,0.6,104.3795,212.4066,0.8234,155.8574,0.6697,2011-11-19 13:05:24,13,1
2011-11-19T13:15:24,973.5,42.0,0.6,104.7194,213.899,0.8215,156.9589,0.6672,2011-11-19 13:15:24,13,1
2011-11-19T13:30:24,939.3,42.3,0.6,102.0618,213.249,0.7999,156.4894,0.6522,2011-11-19 13:30:24,13,1
2011-11-19T13:35:24,941.0,42.2,0.6,101.996,213.4381,0.7992,156.6877,0.651,2011-11-19 13:35:24,13,1
2011-11-19T13:40:24,918.7,44.3,0.6,98.7501,211.0375,0.7824,155.0134,0.637,2011-11-19 13:40:24,13,1
2011-11-19T13:45:24,927.0,42.9,0.6,99.8307,212.2188,0.7868,155.9265,0.6402,2011-11-19 13:45:24,13,1
2011-11-19T13:50:24,770.6,42.0,0.7,83.5395,210.7302,0.6592,155.4585,0.5374,2011-11-19 13:50:24,13,1
2011-11-19T13:55:24,285.2,37.7,1.5,30.0599,199.4127,0.2384,150.1973,0.2001,2011-11-19 13:55:24,13,3
2011-11-19T14:00:24,560.1,35.6,0.8,62.4819,211.7429,0.4829,157.0998,0.3977,2011-11-19 14:00:24,14,1
2011-11-19T14:05:24,538.7,40.0,0.9,58.7276,206.896,0.4645,153.6895,0.3821,2011-11-19 14:05:24,14,3
2011-11-19T14:10:24,319.6,36.7,1.3,34.2638,202.1756,0.2726,151.4558,0.2262,2011-11-19 14:10:24,14,3
2011-11-19T14:15:24,287.7,33.4,1.5,30.9591,203.5309,0.2431,152.8989,0.2025,2011-11-19 14:15:24,14,3
2011-11-19T14:20:24,339.4,32.7,1.2,36.8859,206.5034,0.2871,154.7369,0.2384,2011-11-19 14:20:24,14,3
2011-11-19T14:25:24,413.0,32.7,1.0,45.9283,209.5868,0.3534,156.5814,0.2933,2011-11-19 14:25:24,14,3
2011-11-19T14:30:24,400.5,34.9,1.1,43.9977,206.9082,0.3433,154.5195,0.2847,2011-11-19 14:30:24,14,3
2011-11-19T14:40:24,369.3,35.1,1.1,40.383,205.5047,0.3178,153.5754,0.263,2011-11-19 14:40:24,14,3
2011-11-19T14:45:24,273.5,32.8,1.5,29.7535,203.2548,0.2344,152.6839,0.1949,2011-11-19 14:45:24,14,3
